destination,time,statusCode,extract_date,flight number,airline,sche_dept_time,day,actual_dept_time,delay_time,delay_min,delay_hour,airlines,airlines_ranking
NRT,09:30,DA,2020-12-27,HX 608,HX,1900-01-01 09:30:00,0 days 00:00:00.000000000,1900-01-01 09:21:00,0 days 00:00:00.000000000,0,0,Hong Kong Airlines Limited,24
CTS,09:30,DA,2020-12-27,HX 690,HX,1900-01-01 09:30:00,0 days 00:00:00.000000000,1900-01-01 10:13:00,0 days 00:43:00.000000000,43,0,Hong Kong Airlines Limited,24
CTS,09:40,DA,2020-12-27,HX 6634,HX,1900-01-01 09:40:00,0 days 00:00:00.000000000,1900-01-01 09:27:00,0 days 00:00:00.000000000,0,0,Hong Kong Airlines Limited,24
NRT,09:40,DA,2020-12-27,UA 2864,UA,1900-01-01 09:40:00,0 days 00:00:00.000000000,1900-01-01 09:19:00,0 days 00:00:00.000000000,0,0,"United Airlines, Inc.",68
PVG,09:55,DA,2020-12-27,CX 368,CX,1900-01-01 09:55:00,0 days 00:00:00.000000000,1900-01-01 10:02:00,0 days 00:07:00.000000000,7,0,Cathay Pacific Airways Ltd.,4
TPE,10:25,DA,2020-12-27,CX 494,CX,1900-01-01 10:25:00,0 days 00:00:00.000000000,1900-01-01 10:18:00,0 days 00:00:00.000000000,0,0,Cathay Pacific Airways Ltd.,4
NRT,10:30,DA,2020-12-27,CX 520,CX,1900-01-01 10:30:00,0 days 00:00:00.000000000,1900-01-01 10:10:00,0 days 00:00:00.000000000,0,0,Cathay Pacific Airways Ltd.,4
RMQ,11:00,DA,2020-12-27,UO 172,UO,1900-01-01 11:00:00,0 days 00:00:00.000000000,1900-01-01 10:45:00,0 days 00:00:00.000000000,0,0,Hong Kong Express Airways Limited,100+
TPE,11:05,DA,2020-12-27,CI 904,CI,1900-01-01 11:05:00,0 days 00:00:00.000000000,1900-01-01 10:47:00,0 days 00:00:00.000000000,0,0,China Airlines Ltd.,34
TPE,11:15,DA,2020-12-27,BR 852,BR,1900-01-01 11:15:00,0 days 00:00:00.000000000,1900-01-01 11:26:00,0 days 00:11:00.000000000,11,0,EVA Airways Corporation,6
TPE,11:25,DA,2020-12-27,CX 474,CX,1900-01-01 11:25:00,0 days 00:00:00.000000000,1900-01-01 11:10:00,0 days 00:00:00.000000000,0,0,Cathay Pacific Airways Ltd.,4
ORD,11:30,DA,2020-12-27,CX 806,CX,1900-01-01 11:30:00,0 days 00:00:00.000000000,1900-01-01 11:26:00,0 days 00:00:00.000000000,0,0,Cathay Pacific Airways Ltd.,4
MNL,11:30,DA,2020-12-27,PR 301,PR,1900-01-01 11:30:00,0 days 00:00:00.000000000,1900-01-01 11:01:00,0 days 00:00:00.000000000,0,0,"Philippine Airlines, Inc.",30
FOC,11:35,DA,2020-12-27,MF 8696,MF,1900-01-01 11:35:00,0 days 00:00:00.000000000,1900-01-01 11:32:00,0 days 00:00:00.000000000,0,0,Xiamen Airlines,100+
KIX,11:45,DA,2020-12-27,CX 506,CX,1900-01-01 11:45:00,0 days 00:00:00.000000000,1900-01-01 11:51:00,0 days 00:06:00.000000000,6,0,Cathay Pacific Airways Ltd.,4
BKK,12:00,DA,2020-12-27,CX 653,CX,1900-01-01 12:00:00,0 days 00:00:00.000000000,1900-01-01 11:57:00,0 days 00:00:00.000000000,0,0,Cathay Pacific Airways Ltd.,4
TPE,12:25,DA,2020-12-27,BR 868,BR,1900-01-01 12:25:00,0 days 00:00:00.000000000,1900-01-01 12:11:00,0 days 00:00:00.000000000,0,0,EVA Airways Corporation,6
SIN,12:30,DA,2020-12-27,SQ 891,SQ,1900-01-01 12:30:00,0 days 00:00:00.000000000,1900-01-01 12:29:00,0 days 00:00:00.000000000,0,0,Singapore Airlines Limited,2
KUL,12:50,DA,2020-12-27,CX 725,CX,1900-01-01 12:50:00,0 days 00:00:00.000000000,1900-01-01 12:46:00,0 days 00:00:00.000000000,0,0,Cathay Pacific Airways Ltd.,4
TPE,12:50,DA,2020-12-27,BR 810,BR,1900-01-01 12:50:00,0 days 00:00:00.000000000,1900-01-01 13:10:00,0 days 00:20:00.000000000,20,0,EVA Airways Corporation,6
TPE,13:25,DA,2020-12-27,HX 254,HX,1900-01-01 13:25:00,0 days 00:00:00.000000000,1900-01-01 13:21:00,0 days 00:00:00.000000000,0,0,Hong Kong Airlines Limited,24
PVG,13:40,DA,2020-12-27,CX 360,CX,1900-01-01 13:40:00,0 days 00:00:00.000000000,1900-01-01 13:29:00,0 days 00:00:00.000000000,0,0,Cathay Pacific Airways Ltd.,4
NRT,14:00,DA,2020-12-27,AA 9741,AA,1900-01-01 14:00:00,0 days 00:00:00.000000000,1900-01-01 13:55:00,0 days 00:00:00.000000000,0,0,American Airlines Inc.,74
ICN,14:05,DA,2020-12-27,CX 418,CX,1900-01-01 14:05:00,0 days 00:00:00.000000000,1900-01-01 13:59:00,0 days 00:00:00.000000000,0,0,Cathay Pacific Airways Ltd.,4
TPE,14:10,DA,2020-12-27,CI 910,CI,1900-01-01 14:10:00,0 days 00:00:00.000000000,1900-01-01 14:11:00,0 days 00:01:00.000000000,1,0,China Airlines Ltd.,34
SIN,14:10,DA,2020-12-27,TR 979,TR,1900-01-01 14:10:00,0 days 00:00:00.000000000,1900-01-01 14:02:00,0 days 00:00:00.000000000,0,0,Scoot Tigerair Pte. Ltd dba Scoot,64
PEK,14:35,DA,2020-12-27,CA 112,CA,1900-01-01 14:35:00,0 days 00:00:00.000000000,1900-01-01 14:26:00,0 days 00:00:00.000000000,0,0,Air China Cargo,100+
HND,14:55,DA,2020-12-27,NH 860,NH,1900-01-01 14:55:00,0 days 00:00:00.000000000,1900-01-01 15:48:00,0 days 00:53:00.000000000,53,0,All Nippon Airways Co. Ltd.,3
YYZ,15:00,DA,2020-12-27,AC 016,AC,1900-01-01 15:00:00,0 days 00:00:00.000000000,1900-01-01 14:58:00,0 days 00:00:00.000000000,0,0,Air Canada,31
NRT,15:20,DA,2020-12-27,NH 9646,NH,1900-01-01 15:20:00,0 days 00:00:00.000000000,1900-01-01 14:57:00,0 days 00:00:00.000000000,0,0,All Nippon Airways Co. Ltd.,3
PEK,15:30,DA,2020-12-27,CA 110,CA,1900-01-01 15:30:00,0 days 00:00:00.000000000,1900-01-01 15:33:00,0 days 00:03:00.000000000,3,0,Air China Cargo,100+
NRT,15:55,DA,2020-12-27,JL 026,JL,1900-01-01 15:55:00,0 days 00:00:00.000000000,1900-01-01 15:48:00,0 days 00:00:00.000000000,0,0,"Japan Airlines Co., Ltd.",11
KHH,16:10,DA,2020-12-27,CI 936,CI,1900-01-01 16:10:00,0 days 00:00:00.000000000,1900-01-01 15:23:00,0 days 00:00:00.000000000,0,0,China Airlines Ltd.,34
SGN,16:40,DA,2020-12-27,CX 799,CX,1900-01-01 16:40:00,0 days 00:00:00.000000000,1900-01-01 16:38:00,0 days 00:00:00.000000000,0,0,Cathay Pacific Airways Ltd.,4
TPE,16:55,DA,2020-12-27,HX 282,HX,1900-01-01 16:55:00,0 days 00:00:00.000000000,1900-01-01 16:53:00,0 days 00:00:00.000000000,0,0,Hong Kong Airlines Limited,24
GUM,16:55,DA,2020-12-27,UA 2793,UA,1900-01-01 16:55:00,0 days 00:00:00.000000000,1900-01-01 16:44:00,0 days 00:00:00.000000000,0,0,"United Airlines, Inc.",68
AKL,17:20,DA,2020-12-27,NZ 080,NZ,1900-01-01 17:20:00,0 days 00:00:00.000000000,1900-01-01 17:21:00,0 days 00:01:00.000000000,1,0,Air New Zealand Limited,16
TPE,17:45,DA,2020-12-27,CI 916,CI,1900-01-01 17:45:00,0 days 00:00:00.000000000,1900-01-01 17:18:00,0 days 00:00:00.000000000,0,0,China Airlines Ltd.,34
YYZ,18:00,DA,2020-12-27,AC 7154,AC,1900-01-01 18:00:00,0 days 00:00:00.000000000,1900-01-01 18:04:00,0 days 00:04:00.000000000,4,0,Air Canada,31
TLV,18:00,DA,2020-12-27,LY 076,LY,1900-01-01 18:00:00,0 days 00:00:00.000000000,1900-01-01 18:03:00,0 days 00:03:00.000000000,3,0,El Al Israel Airlines Ltd.,100+
CMB,18:25,DA,2020-12-27,UL 897,UL,1900-01-01 18:25:00,0 days 00:00:00.000000000,1900-01-01 18:03:00,0 days 00:00:00.000000000,0,0,SriLankan Airlines Limited,100+
HAN,18:25,DA,2020-12-27,CX 743,CX,1900-01-01 18:25:00,0 days 00:00:00.000000000,1900-01-01 18:38:00,0 days 00:13:00.000000000,13,0,Cathay Pacific Airways Ltd.,4
KHH,18:50,DA,2020-12-27,CI 938,CI,1900-01-01 18:50:00,0 days 00:00:00.000000000,1900-01-01 19:00:00,0 days 00:10:00.000000000,10,0,China Airlines Ltd.,34
SYD,18:55,DA,2020-12-27,CX 111,CX,1900-01-01 18:55:00,0 days 00:00:00.000000000,1900-01-01 18:59:00,0 days 00:04:00.000000000,4,0,Cathay Pacific Airways Ltd.,4
CGK,19:05,DA,2020-12-27,CX 797,CX,1900-01-01 19:05:00,0 days 00:00:00.000000000,1900-01-01 18:57:00,0 days 00:00:00.000000000,0,0,Cathay Pacific Airways Ltd.,4
DOH,19:05,DA,2020-12-27,QR 817,QR,1900-01-01 19:05:00,0 days 00:00:00.000000000,1900-01-01 18:56:00,0 days 00:00:00.000000000,0,0,Qatar Airways (Q.C.S.C.),1
SIN,19:15,DA,2020-12-27,TR 981,TR,1900-01-01 19:15:00,0 days 00:00:00.000000000,1900-01-01 19:09:00,0 days 00:00:00.000000000,0,0,Scoot Tigerair Pte. Ltd dba Scoot,64
MNL,19:35,DA,2020-12-27,5J 117,5J,1900-01-01 19:35:00,0 days 00:00:00.000000000,1900-01-01 19:05:00,0 days 00:00:00.000000000,0,0,"Cebu Air, Inc dba Cebu Pacific Air",100+
TPE,19:40,DA,2020-12-27,BR 872,BR,1900-01-01 19:40:00,0 days 00:00:00.000000000,1900-01-01 19:07:00,0 days 00:00:00.000000000,0,0,EVA Airways Corporation,6
CCU,20:10,DA,2020-12-27,6E 9149,6E,1900-01-01 20:10:00,0 days 00:00:00.000000000,1900-01-01 21:11:00,0 days 01:01:00.000000000,61,60,Interglobe Aviation Ltd. dba Indigo,58
DEL,20:15,DA,2020-12-27,CX 679,CX,1900-01-01 20:15:00,0 days 00:00:00.000000000,1900-01-01 20:05:00,0 days 00:00:00.000000000,0,0,Cathay Pacific Airways Ltd.,4
BKK,20:35,DA,2020-12-27,EK 385,EK,1900-01-01 20:35:00,0 days 00:00:00.000000000,1900-01-01 20:43:00,0 days 00:08:00.000000000,8,0,Emirates,5
DAC,21:00,DA,2020-12-27,BG 4079,BG,1900-01-01 21:00:00,0 days 00:00:00.000000000,1900-01-01 20:19:00,0 days 00:00:00.000000000,0,0,Biman Bangladesh Airlines Limited,100+
TPE,21:10,DA,2020-12-27,CI 924,CI,1900-01-01 21:10:00,0 days 00:00:00.000000000,1900-01-01 21:12:00,0 days 00:02:00.000000000,2,0,China Airlines Ltd.,34
BKK,21:20,DA,2020-12-27,KL 848,KL,1900-01-01 21:20:00,0 days 00:00:00.000000000,1900-01-01 21:01:00,0 days 00:00:00.000000000,0,0,KLM,18
AKL,21:25,DA,2020-12-27,CX 113,CX,1900-01-01 21:25:00,0 days 00:00:00.000000000,1900-01-01 21:24:00,0 days 00:00:00.000000000,0,0,Cathay Pacific Airways Ltd.,4
GUM,21:25,DA,2020-12-27,UA 2851,UA,1900-01-01 21:25:00,0 days 00:00:00.000000000,1900-01-01 20:57:00,0 days 00:00:00.000000000,0,0,"United Airlines, Inc.",68
MAA,21:30,DA,2020-12-27,CX 631,CX,1900-01-01 21:30:00,0 days 00:00:00.000000000,1900-01-01 21:28:00,0 days 00:00:00.000000000,0,0,Cathay Pacific Airways Ltd.,4
TPE,21:40,DA,2020-12-27,CI 928,CI,1900-01-01 21:40:00,0 days 00:00:00.000000000,1900-01-01 21:15:00,0 days 00:00:00.000000000,0,0,China Airlines Ltd.,34
TPE,21:45,DA,2020-12-27,HX 284,HX,1900-01-01 21:45:00,0 days 00:00:00.000000000,1900-01-01 21:43:00,0 days 00:00:00.000000000,0,0,Hong Kong Airlines Limited,24
TPE,22:40,DA,2020-12-27,CI 922,CI,1900-01-01 22:40:00,0 days 00:00:00.000000000,1900-01-01 22:00:00,0 days 00:00:00.000000000,0,0,China Airlines Ltd.,34
KUL,23:00,DA,2020-12-27,HX 2747,HX,1900-01-01 23:00:00,0 days 00:00:00.000000000,1900-01-01 22:44:00,0 days 00:00:00.000000000,0,0,Hong Kong Airlines Limited,24
IST,23:05,DA,2020-12-27,TK 071,TK,1900-01-01 23:05:00,0 days 00:00:00.000000000,1900-01-01 22:47:00,0 days 00:00:00.000000000,0,0,Turkish Airlines Inc.,27
SYD,23:55,DA,2020-12-27,CX 101,CX,1900-01-01 23:55:00,0 days 00:00:00.000000000,1900-01-01 23:53:00,0 days 00:00:00.000000000,0,0,Cathay Pacific Airways Ltd.,4
MEL,00:05,DA,2020-12-28,CX 105,CX,1900-01-01 00:05:00,0 days 00:00:00.000000000,1900-01-01 00:03:00,0 days 00:00:00.000000000,0,0,Cathay Pacific Airways Ltd.,4
LAX,00:15,DA,2020-12-28,CX 880,CX,1900-01-01 00:15:00,0 days 00:00:00.000000000,1900-01-01 00:05:00,0 days 00:00:00.000000000,0,0,Cathay Pacific Airways Ltd.,4
SFO,00:55,DA,2020-12-28,CX 872,CX,1900-01-01 00:55:00,0 days 00:00:00.000000000,1900-01-01 00:49:00,0 days 00:00:00.000000000,0,0,Cathay Pacific Airways Ltd.,4
YVR,01:00,DA,2020-12-28,CX 888,CX,1900-01-01 01:00:00,0 days 00:00:00.000000000,1900-01-01 01:03:00,0 days 00:03:00.000000000,3,0,Cathay Pacific Airways Ltd.,4
DXB,01:20,DA,2020-12-28,CX 745,CX,1900-01-01 01:20:00,0 days 00:00:00.000000000,1900-01-01 02:13:00,0 days 00:53:00.000000000,53,0,Cathay Pacific Airways Ltd.,4
SIN,01:25,DA,2020-12-28,SQ 857,SQ,1900-01-01 01:25:00,0 days 00:00:00.000000000,1900-01-01 00:36:00,0 days 00:00:00.000000000,0,0,Singapore Airlines Limited,2
AMM,02:00,DA,2020-12-28,RJ 1291,RJ,1900-01-01 02:00:00,0 days 00:00:00.000000000,1900-01-01 01:31:00,0 days 00:00:00.000000000,0,0,Royal Jordanian,97
ZRH,02:30,DA,2020-12-28,LX 139,LX,1900-01-01 02:30:00,0 days 00:00:00.000000000,1900-01-01 02:21:00,0 days 00:00:00.000000000,0,0,SWISS International Air Lines Ltd dba SWISS,13
VKO,05:00,DA,2020-12-28,RL 9954,RL,1900-01-01 05:00:00,0 days 00:00:00.000000000,1900-01-01 04:57:00,0 days 00:00:00.000000000,0,0,JSC Royal Flight Airlines,100+
CCU,05:10,DA,2020-12-28,5M 703,5M,1900-01-01 05:10:00,0 days 00:00:00.000000000,1900-01-01 10:02:00,0 days 04:52:00.000000000,292,240,Mediterranean Aviation Operations Company Ltd. dba MedOps,100+
MNL,07:40,DA,2020-12-28,CX 907,CX,1900-01-01 07:40:00,0 days 00:00:00.000000000,1900-01-01 07:40:00,0 days 00:00:00.000000000,0,0,Cathay Pacific Airways Ltd.,4
SGN,08:25,DA,2020-12-28,CX 767,CX,1900-01-01 08:25:00,0 days 00:00:00.000000000,1900-01-01 08:12:00,0 days 00:00:00.000000000,0,0,Cathay Pacific Airways Ltd.,4
CTS,08:30,DA,2020-12-28,HX 6634,HX,1900-01-01 08:30:00,0 days 00:00:00.000000000,1900-01-01 09:13:00,0 days 00:43:00.000000000,43,0,Hong Kong Airlines Limited,24
PEK,09:00,DA,2020-12-28,CX 386,CX,1900-01-01 09:00:00,0 days 00:00:00.000000000,1900-01-01 09:02:00,0 days 00:02:00.000000000,2,0,Cathay Pacific Airways Ltd.,4
TPE,09:00,DA,2020-12-28,CX 530,CX,1900-01-01 09:00:00,0 days 00:00:00.000000000,1900-01-01 09:02:00,0 days 00:02:00.000000000,2,0,Cathay Pacific Airways Ltd.,4
TPE,09:05,DA,2020-12-28,HX 252,HX,1900-01-01 09:05:00,0 days 00:00:00.000000000,1900-01-01 09:01:00,0 days 00:00:00.000000000,0,0,Hong Kong Airlines Limited,24
LHR,09:20,DA,2020-12-28,VS 637,VS,1900-01-01 09:20:00,0 days 00:00:00.000000000,1900-01-01 08:50:00,0 days 00:00:00.000000000,0,0,Virgin Atlantic Airways Limited,21
KIX,09:25,DA,2020-12-28,CX 562,CX,1900-01-01 09:25:00,0 days 00:00:00.000000000,1900-01-01 09:16:00,0 days 00:00:00.000000000,0,0,Cathay Pacific Airways Ltd.,4
KIX,09:25,DA,2020-12-28,CX 596,CX,1900-01-01 09:25:00,0 days 00:00:00.000000000,1900-01-01 09:30:00,0 days 00:05:00.000000000,5,0,Cathay Pacific Airways Ltd.,4
JFK,09:30,DA,2020-12-28,CX 830,CX,1900-01-01 09:30:00,0 days 00:00:00.000000000,1900-01-01 09:34:00,0 days 00:04:00.000000000,4,0,Cathay Pacific Airways Ltd.,4
NRT,09:30,DA,2020-12-28,HX 608,HX,1900-01-01 09:30:00,0 days 00:00:00.000000000,1900-01-01 09:24:00,0 days 00:00:00.000000000,0,0,Hong Kong Airlines Limited,24
CTS,09:30,DA,2020-12-28,HX 690,HX,1900-01-01 09:30:00,0 days 00:00:00.000000000,1900-01-01 10:12:00,0 days 00:42:00.000000000,42,0,Hong Kong Airlines Limited,24
NRT,09:40,DA,2020-12-28,UA 2864,UA,1900-01-01 09:40:00,0 days 00:00:00.000000000,1900-01-01 09:17:00,0 days 00:00:00.000000000,0,0,"United Airlines, Inc.",68
BKK,10:10,DA,2020-12-28,UO 704,UO,1900-01-01 10:10:00,0 days 00:00:00.000000000,1900-01-01 10:05:00,0 days 00:00:00.000000000,0,0,Hong Kong Express Airways Limited,100+
TPE,10:25,DA,2020-12-28,CX 494,CX,1900-01-01 10:25:00,0 days 00:00:00.000000000,1900-01-01 10:01:00,0 days 00:00:00.000000000,0,0,Cathay Pacific Airways Ltd.,4
TPE,11:05,DA,2020-12-28,CI 904,CI,1900-01-01 11:05:00,0 days 00:00:00.000000000,1900-01-01 10:25:00,0 days 00:00:00.000000000,0,0,China Airlines Ltd.,34
TPE,11:15,DA,2020-12-28,BR 852,BR,1900-01-01 11:15:00,0 days 00:00:00.000000000,1900-01-01 11:00:00,0 days 00:00:00.000000000,0,0,EVA Airways Corporation,6
MNL,11:30,DA,2020-12-28,PR 301,PR,1900-01-01 11:30:00,0 days 00:00:00.000000000,1900-01-01 11:15:00,0 days 00:00:00.000000000,0,0,"Philippine Airlines, Inc.",30
KIX,11:45,DA,2020-12-28,CX 506,CX,1900-01-01 11:45:00,0 days 00:00:00.000000000,1900-01-01 11:51:00,0 days 00:06:00.000000000,6,0,Cathay Pacific Airways Ltd.,4
BKK,12:00,DA,2020-12-28,CX 653,CX,1900-01-01 12:00:00,0 days 00:00:00.000000000,1900-01-01 11:55:00,0 days 00:00:00.000000000,0,0,Cathay Pacific Airways Ltd.,4
PVG,12:30,DA,2020-12-28,MU 502,MU,1900-01-01 12:30:00,0 days 00:00:00.000000000,1900-01-01 14:01:00,0 days 01:31:00.000000000,91,60,China Eastern Airlines,75
SIN,12:30,DA,2020-12-28,SQ 891,SQ,1900-01-01 12:30:00,0 days 00:00:00.000000000,1900-01-01 12:31:00,0 days 00:01:00.000000000,1,0,Singapore Airlines Limited,2
TPE,13:05,DA,2020-12-28,HX 254,HX,1900-01-01 13:05:00,0 days 00:00:00.000000000,1900-01-01 13:06:00,0 days 00:01:00.000000000,1,0,Hong Kong Airlines Limited,24
TPE,13:35,DA,2020-12-28,BR 868,BR,1900-01-01 13:35:00,0 days 00:00:00.000000000,1900-01-01 12:48:00,0 days 00:00:00.000000000,0,0,EVA Airways Corporation,6
PVG,13:40,DA,2020-12-28,CX 360,CX,1900-01-01 13:40:00,0 days 00:00:00.000000000,1900-01-01 16:09:00,0 days 02:29:00.000000000,149,120,Cathay Pacific Airways Ltd.,4
NRT,14:00,DA,2020-12-28,AA 9741,AA,1900-01-01 14:00:00,0 days 00:00:00.000000000,1900-01-01 13:54:00,0 days 00:00:00.000000000,0,0,American Airlines Inc.,74
TPE,14:10,DA,2020-12-28,CI 910,CI,1900-01-01 14:10:00,0 days 00:00:00.000000000,1900-01-01 14:07:00,0 days 00:00:00.000000000,0,0,China Airlines Ltd.,34
SIN,14:10,DA,2020-12-28,TR 979,TR,1900-01-01 14:10:00,0 days 00:00:00.000000000,1900-01-01 13:25:00,0 days 00:00:00.000000000,0,0,Scoot Tigerair Pte. Ltd dba Scoot,64
HND,14:55,DA,2020-12-28,NH 860,NH,1900-01-01 14:55:00,0 days 00:00:00.000000000,1900-01-01 14:27:00,0 days 00:00:00.000000000,0,0,All Nippon Airways Co. Ltd.,3
YVR,15:00,DA,2020-12-28,AC 008,AC,1900-01-01 15:00:00,0 days 00:00:00.000000000,1900-01-01 14:55:00,0 days 00:00:00.000000000,0,0,Air Canada,31
PER,15:15,DA,2020-12-28,CX 171,CX,1900-01-01 15:15:00,0 days 00:00:00.000000000,1900-01-01 15:12:00,0 days 00:00:00.000000000,0,0,Cathay Pacific Airways Ltd.,4
NRT,15:20,DA,2020-12-28,NH 9646,NH,1900-01-01 15:20:00,0 days 00:00:00.000000000,1900-01-01 15:04:00,0 days 00:00:00.000000000,0,0,All Nippon Airways Co. Ltd.,3
RMQ,15:40,DA,2020-12-28,AE 1820,AE,1900-01-01 15:40:00,0 days 00:00:00.000000000,1900-01-01 15:04:00,0 days 00:00:00.000000000,0,0,Mandarin Airlines Ltd.,100+
LAX,16:40,DA,2020-12-28,CX 882,CX,1900-01-01 16:40:00,0 days 00:00:00.000000000,1900-01-01 16:29:00,0 days 00:00:00.000000000,0,0,Cathay Pacific Airways Ltd.,4
SGN,16:50,DA,2020-12-28,CX 799,CX,1900-01-01 16:50:00,0 days 00:00:00.000000000,1900-01-01 16:46:00,0 days 00:00:00.000000000,0,0,Cathay Pacific Airways Ltd.,4
MNL,16:55,DA,2020-12-28,5J 117,5J,1900-01-01 16:55:00,0 days 00:00:00.000000000,1900-01-01 16:27:00,0 days 00:00:00.000000000,0,0,"Cebu Air, Inc dba Cebu Pacific Air",100+
TPE,16:55,DA,2020-12-28,HX 282,HX,1900-01-01 16:55:00,0 days 00:00:00.000000000,1900-01-01 16:58:00,0 days 00:03:00.000000000,3,0,Hong Kong Airlines Limited,24
KHH,17:00,DA,2020-12-28,CI 936,CI,1900-01-01 17:00:00,0 days 00:00:00.000000000,1900-01-01 16:51:00,0 days 00:00:00.000000000,0,0,China Airlines Ltd.,34
TPE,17:45,DA,2020-12-28,CI 916,CI,1900-01-01 17:45:00,0 days 00:00:00.000000000,1900-01-01 17:27:00,0 days 00:00:00.000000000,0,0,China Airlines Ltd.,34
YYZ,18:15,DA,2020-12-28,CX 826,CX,1900-01-01 18:15:00,0 days 00:00:00.000000000,1900-01-01 18:18:00,0 days 00:03:00.000000000,3,0,Cathay Pacific Airways Ltd.,4
SIN,18:15,DA,2020-12-28,TR 981,TR,1900-01-01 18:15:00,0 days 00:00:00.000000000,1900-01-01 18:13:00,0 days 00:00:00.000000000,0,0,Scoot Tigerair Pte. Ltd dba Scoot,64
TPE,18:30,DA,2020-12-28,CX 402,CX,1900-01-01 18:30:00,0 days 00:00:00.000000000,1900-01-01 18:22:00,0 days 00:00:00.000000000,0,0,Cathay Pacific Airways Ltd.,4
KHH,18:50,DA,2020-12-28,CI 938,CI,1900-01-01 18:50:00,0 days 00:00:00.000000000,1900-01-01 17:51:00,0 days 00:00:00.000000000,0,0,China Airlines Ltd.,34
DOH,19:05,DA,2020-12-28,QR 817,QR,1900-01-01 19:05:00,0 days 00:00:00.000000000,1900-01-01 18:53:00,0 days 00:00:00.000000000,0,0,Qatar Airways (Q.C.S.C.),1
TPE,19:40,DA,2020-12-28,BR 872,BR,1900-01-01 19:40:00,0 days 00:00:00.000000000,1900-01-01 19:08:00,0 days 00:00:00.000000000,0,0,EVA Airways Corporation,6
BOM,20:10,DA,2020-12-28,CX 663,CX,1900-01-01 20:10:00,0 days 00:00:00.000000000,1900-01-01 20:25:00,0 days 00:15:00.000000000,15,0,Cathay Pacific Airways Ltd.,4
BKK,20:35,DA,2020-12-28,EK 385,EK,1900-01-01 20:35:00,0 days 00:00:00.000000000,1900-01-01 20:27:00,0 days 00:00:00.000000000,0,0,Emirates,5
TPE,21:10,DA,2020-12-28,CI 924,CI,1900-01-01 21:10:00,0 days 00:00:00.000000000,1900-01-01 20:36:00,0 days 00:00:00.000000000,0,0,China Airlines Ltd.,34
BKK,21:20,DA,2020-12-28,KL 848,KL,1900-01-01 21:20:00,0 days 00:00:00.000000000,1900-01-01 21:07:00,0 days 00:00:00.000000000,0,0,KLM,18
GUM,21:25,DA,2020-12-28,UA 2851,UA,1900-01-01 21:25:00,1 days 00:00:00.000000000,1900-01-01 00:32:00,0 days 03:07:00.000000000,187,180,"United Airlines, Inc.",68
TPE,21:40,DA,2020-12-28,CI 928,CI,1900-01-01 21:40:00,0 days 00:00:00.000000000,1900-01-01 20:55:00,0 days 00:00:00.000000000,0,0,China Airlines Ltd.,34
HGH,21:50,DA,2020-12-28,HX 128,HX,1900-01-01 21:50:00,0 days 00:00:00.000000000,1900-01-01 21:42:00,0 days 00:00:00.000000000,0,0,Hong Kong Airlines Limited,24
DAC,22:00,DA,2020-12-28,BG 079,BG,1900-01-01 22:00:00,0 days 00:00:00.000000000,1900-01-01 20:17:00,0 days 00:00:00.000000000,0,0,Biman Bangladesh Airlines Limited,100+
TPE,22:40,DA,2020-12-28,CI 922,CI,1900-01-01 22:40:00,0 days 00:00:00.000000000,1900-01-01 22:37:00,0 days 00:00:00.000000000,0,0,China Airlines Ltd.,34
BKK,22:40,DA,2020-12-28,ET 609,ET,1900-01-01 22:40:00,0 days 00:00:00.000000000,1900-01-01 22:36:00,0 days 00:00:00.000000000,0,0,Emetebe S.A.,100+
IST,23:00,DA,2020-12-28,TK 6051,TK,1900-01-01 23:00:00,0 days 00:00:00.000000000,1900-01-01 22:34:00,0 days 00:00:00.000000000,0,0,Turkish Airlines Inc.,27
SYD,23:55,DA,2020-12-28,CX 101,CX,1900-01-01 23:55:00,0 days 00:00:00.000000000,1900-01-01 23:51:00,0 days 00:00:00.000000000,0,0,Cathay Pacific Airways Ltd.,4
AMS,00:50,DA,2020-12-29,CX 271,CX,1900-01-01 00:50:00,0 days 00:00:00.000000000,1900-01-01 00:54:00,0 days 00:04:00.000000000,4,0,Cathay Pacific Airways Ltd.,4
TLV,01:30,DA,2020-12-29,CX 675,CX,1900-01-01 01:30:00,0 days 00:00:00.000000000,1900-01-01 01:24:00,0 days 00:00:00.000000000,0,0,Cathay Pacific Airways Ltd.,4
ICN,03:00,DA,2020-12-29,KE 612,KE,1900-01-01 03:00:00,0 days 00:00:00.000000000,1900-01-01 03:06:00,0 days 00:06:00.000000000,6,0,Korean Air Lines Co. Ltd.,35
CCU,05:10,DA,2020-12-29,SG 7009,SG,1900-01-01 05:10:00,0 days 00:00:00.000000000,1900-01-01 04:46:00,0 days 00:00:00.000000000,0,0,SpiceJet Ltd.,100+
KTM,05:15,DA,2020-12-29,RA 410,RA,1900-01-01 05:15:00,0 days 00:00:00.000000000,1900-01-01 05:16:00,0 days 00:01:00.000000000,1,0,Nepal Airlines Corporation,100+
MNL,07:40,DA,2020-12-29,CX 907,CX,1900-01-01 07:40:00,0 days 00:00:00.000000000,1900-01-01 07:55:00,0 days 00:15:00.000000000,15,0,Cathay Pacific Airways Ltd.,4
CEB,08:20,DA,2020-12-29,CX 921,CX,1900-01-01 08:20:00,0 days 00:00:00.000000000,1900-01-01 08:12:00,0 days 00:00:00.000000000,0,0,Cathay Pacific Airways Ltd.,4
