destination,terminal,aisle,gate,time,flight,statusCode,status,extract_date
['BKK'],T1,,9,13:40,"[{'no': 'FD 9001', 'airline': 'AIQ'}]",DA,Dep 12:43,2020-12-23
['PVG'],T1,B,,13:40,"[{'no': 'CX 360', 'airline': 'CPA'}]",DA,Dep 13:30,2020-12-23
['TPE'],T1,K,35,13:40,"[{'no': 'HX 254', 'airline': 'CRK'}, {'no': 'BR 2900', 'airline': 'EVA'}]",DA,Dep 13:42,2020-12-23
"['NRT', 'LAX']",T1,,62,14:00,"[{'no': 'AA 9741', 'airline': 'AAL'}]",DA,Dep 02:17 (24/12/2020),2020-12-23
['TPE'],T1,F,11,14:10,"[{'no': 'CI 910', 'airline': 'CAL'}]",DA,Dep 14:04,2020-12-23
['SIN'],T1,,27,14:10,"[{'no': 'TR 979', 'airline': 'TGW'}]",DA,Dep 13:50,2020-12-23
['MNL'],T1,B,3,14:20,"[{'no': 'CX 919', 'airline': 'CPA'}]",DA,Dep 14:21,2020-12-23
['SVO'],T1,,5,14:30,"[{'no': 'SU 213', 'airline': 'AFL'}]",DA,Dep 14:10,2020-12-23
['PEK'],T1,J,29,14:35,"[{'no': 'CA 112', 'airline': 'CCA'}, {'no': 'CX 6112', 'airline': 'CPA'}]",DA,Dep 14:23,2020-12-23
['PER'],T1,B,62,15:15,"[{'no': 'CX 171', 'airline': 'CPA'}, {'no': 'QF 8236', 'airline': 'QFA'}, {'no': 'OM 5621', 'airline': 'MGL'}, {'no': 'BA 4145', 'airline': 'BAW'}, {'no': 'AY 5847', 'airline': 'FIN'}, {'no': 'JL 7905', 'airline': 'JAL'}]",DA,Dep 16:55,2020-12-23
['NRT'],T1,,28,15:20,"[{'no': 'NH 9646', 'airline': 'ANA'}]",DA,Dep 15:02,2020-12-23
['PEK'],T1,,7,15:30,"[{'no': 'CA 110', 'airline': 'CCA'}, {'no': 'CX 6110', 'airline': 'CPA'}]",DA,Dep 15:33,2020-12-23
['KUL'],T1,,8,15:35,"[{'no': 'MH 073', 'airline': 'MAS'}, {'no': 'CX 1727', 'airline': 'CPA'}]",DA,Dep 16:17,2020-12-23
['RMQ'],T1,,11,15:40,"[{'no': 'AE 1820', 'airline': 'MDA'}]",DA,Dep 15:44,2020-12-23
['NRT'],T1,G,25,15:55,"[{'no': 'JL 026', 'airline': 'JAL'}]",DA,Dep 15:51,2020-12-23
['BKK'],T1,B,,16:05,"[{'no': 'CX 701', 'airline': 'CPA'}, {'no': 'PG 4560', 'airline': 'BKP'}, {'no': 'FJ 5454', 'airline': 'FJI'}, {'no': 'AC 9763', 'airline': 'ACA'}, {'no': 'QR 3451', 'airline': 'QTR'}]",DA,Dep 15:57,2020-12-23
['KHH'],T1,,27,16:10,"[{'no': 'CI 936', 'airline': 'CAL'}, {'no': 'AE 5216', 'airline': 'MDA'}]",DA,Dep 15:33,2020-12-23
"['NRT', 'ORD']",T1,,9,16:20,"[{'no': 'UA 2830', 'airline': 'UAL'}]",DA,Dep 16:27,2020-12-23
['SGN'],T1,B,4,16:50,"[{'no': 'CX 799', 'airline': 'CPA'}, {'no': 'VN 3561', 'airline': 'HVN'}, {'no': 'S7 4893', 'airline': 'SBI'}, {'no': 'JL 7927', 'airline': 'JAL'}, {'no': 'AY 5853', 'airline': 'FIN'}, {'no': 'QF 8241', 'airline': 'QFA'}, {'no': 'BA 4563', 'airline': 'BAW'}, {'no': 'QR 5820', 'airline': 'QTR'}, {'no': 'AC 9769', 'airline': 'ACA'}]",DA,Dep 16:45,2020-12-23
['TPE'],T1,K,60,16:55,"[{'no': 'HX 282', 'airline': 'CRK'}, {'no': 'BR 2892', 'airline': 'EVA'}]",DA,Dep 17:15,2020-12-23
['CEB'],T1,B,,17:30,"[{'no': 'CX 925', 'airline': 'CPA'}, {'no': 'PR 925', 'airline': 'PAL'}, {'no': 'AC 9779', 'airline': 'ACA'}]",DA,Dep 17:25,2020-12-23
['TPE'],T1,F,29,17:45,"[{'no': 'CI 916', 'airline': 'CAL'}]",DA,Dep 17:47,2020-12-23
['CMB'],T1,,9,18:25,"[{'no': 'UL 897', 'airline': 'ALK'}]",DA,Dep 18:23,2020-12-23
['TPE'],T1,B,2,18:30,"[{'no': 'CX 402', 'airline': 'CPA'}]",DA,Dep 18:30,2020-12-23
['SVO'],TT,,,18:40,"[{'no': 'RL 9974', 'airline': 'ABG'}]",DA,Dep 18:40,2020-12-23
['TPE'],T1,,27,18:40,"[{'no': 'BR 856', 'airline': 'EVA'}]",DA,Dep 18:42,2020-12-23
['KHH'],T1,,41,18:50,"[{'no': 'CI 938', 'airline': 'CAL'}, {'no': 'AE 5218', 'airline': 'MDA'}]",DA,Dep 18:58,2020-12-23
['SIN'],T1,,7,18:50,"[{'no': 'SQ 865', 'airline': 'SIA'}, {'no': 'AC 6302', 'airline': 'ACA'}, {'no': 'VA 5644', 'airline': 'VOZ'}, {'no': 'ET 1322', 'airline': 'ETH'}]",DA,Dep 17:50,2020-12-23
['SYD'],T1,B,66,18:55,"[{'no': 'CX 111', 'airline': 'CPA'}, {'no': 'OM 5601', 'airline': 'MGL'}, {'no': 'LX 9501', 'airline': 'SWR'}, {'no': 'LA 5643', 'airline': 'LAN'}, {'no': 'LH 7001', 'airline': 'DLH'}, {'no': 'BA 4133', 'airline': 'BAW'}, {'no': 'QR 3463', 'airline': 'QTR'}, {'no': 'AY 5841', 'airline': 'FIN'}]",DA,Dep 19:09,2020-12-23
['TPE'],T1,,25,19:00,"[{'no': 'BR 858', 'airline': 'EVA'}, {'no': 'HX 1834', 'airline': 'CRK'}]",DA,Dep 18:58,2020-12-23
['CGK'],T1,B,64,19:05,"[{'no': 'CX 797', 'airline': 'CPA'}, {'no': 'QR 5809', 'airline': 'QTR'}, {'no': 'BA 4575', 'airline': 'BAW'}, {'no': 'AA 8917', 'airline': 'AAL'}]",DA,Dep 19:04,2020-12-23
['BNE'],T1,,33,19:05,"[{'no': 'QF 098', 'airline': 'QFA'}]",DA,Dep 18:50,2020-12-23
['DOH'],T1,E,24,19:05,"[{'no': 'QR 817', 'airline': 'QTR'}, {'no': 'CX 9291', 'airline': 'CPA'}, {'no': 'IB 7924', 'airline': 'IBE'}]",DA,Dep 18:51,2020-12-23
['SIN'],T1,L,28,19:15,"[{'no': 'TR 981', 'airline': 'TGW'}, {'no': 'SQ 8505', 'airline': 'SIA'}]",DA,Dep 19:08,2020-12-23
['KUL'],T1,,49,19:15,"[{'no': 'MH 433', 'airline': 'MAS'}]",DA,Dep 19:09,2020-12-23
['TPE'],T1,,29,19:40,"[{'no': 'BR 872', 'airline': 'EVA'}, {'no': 'HX 1832', 'airline': 'CRK'}]",DA,Dep 19:26,2020-12-23
['SIN'],T1,,8,19:55,"[{'no': 'SQ 871', 'airline': 'SIA'}, {'no': 'ET 1324', 'airline': 'ETH'}, {'no': 'VA 5647', 'airline': 'VOZ'}]",DA,Dep 19:27,2020-12-23
"['BKK', 'DXB']",T1,G,60,20:35,"[{'no': 'EK 385', 'airline': 'UAE'}]",DA,Dep 20:34,2020-12-23
['MNL'],T1,,9,20:40,"[{'no': '5J 109', 'airline': 'CEB'}]",DA,Dep 20:47,2020-12-23
['POM'],T1,G,24,20:45,"[{'no': 'PX 019', 'airline': 'ANG'}, {'no': 'CX 6899', 'airline': 'CPA'}]",DA,Dep 20:49,2020-12-23
['TLV'],T1,,35,21:00,"[{'no': 'LY 076', 'airline': 'ELY'}, {'no': 'VN 3755', 'airline': 'HVN'}, {'no': 'HX 1976', 'airline': 'CRK'}, {'no': 'QF 5015', 'airline': 'QFA'}]",DA,Dep 21:19,2020-12-23
['TPE'],T1,,36,21:10,"[{'no': 'CI 924', 'airline': 'CAL'}]",DA,Dep 20:43,2020-12-23
['BKK'],T1,K,,21:10,"[{'no': 'HX 779', 'airline': 'CRK'}, {'no': 'TK 9223', 'airline': 'THY'}, {'no': 'EY 4250', 'airline': 'ETD'}, {'no': 'KQ 5316', 'airline': 'KQA'}]",DA,Dep 21:07,2020-12-23
"['BKK', 'AMS']",T1,D,27,21:20,"[{'no': 'KL 848', 'airline': 'KLM'}]",DA,Dep 21:11,2020-12-23
['AKL'],T1,B,23,21:25,"[{'no': 'CX 113', 'airline': 'CPA'}, {'no': 'NZ 4994', 'airline': 'ANZ'}, {'no': 'LX 9521', 'airline': 'SWR'}, {'no': 'AY 5101', 'airline': 'FIN'}, {'no': 'LH 7021', 'airline': 'DLH'}, {'no': 'QR 3455', 'airline': 'QTR'}, {'no': 'BA 4551', 'airline': 'BAW'}]",DA,Dep 21:33,2020-12-23
"['GUM', 'LAX']",T1,,25,21:25,"[{'no': 'UA 2851', 'airline': 'UAL'}]",DA,Dep 21:09,2020-12-23
['TPE'],T1,,11,21:40,"[{'no': 'CI 928', 'airline': 'CAL'}]",DA,Dep 21:24,2020-12-23
['TPE'],T1,K,,21:45,"[{'no': 'HX 284', 'airline': 'CRK'}, {'no': 'BR 2896', 'airline': 'EVA'}]",DA,Dep 21:46,2020-12-23
['HGH'],T1,K,62,21:50,"[{'no': 'HX 128', 'airline': 'CRK'}, {'no': 'HU 8518', 'airline': 'CHH'}]",DA,Dep 21:37,2020-12-23
['DAC'],T1,,5,22:00,"[{'no': 'BG 079', 'airline': 'BBC'}]",DA,Dep 20:39,2020-12-23
['TPE'],T1,,9,22:40,"[{'no': 'CI 922', 'airline': 'CAL'}]",DA,Dep 22:19,2020-12-23
"['BKK', 'ADD']",T1,G,45,22:40,"[{'no': 'ET 609', 'airline': 'ETH'}]",DA,Dep 22:39,2020-12-23
['KUL'],T1,K,8,23:00,"[{'no': 'HX 2747', 'airline': 'CRK'}]",DA,Dep 22:59,2020-12-23
['HAN'],T1,B,,23:20,"[{'no': 'CX 2743', 'airline': 'CPA'}]",DA,Dep 23:19,2020-12-23
['FRA'],T1,F,7,23:45,"[{'no': 'LH 797', 'airline': 'DLH'}, {'no': 'NZ 4213', 'airline': 'ANZ'}, {'no': 'CX 6799', 'airline': 'CPA'}]",DA,Dep 23:36,2020-12-23
['LAX'],T1,B,33,00:15,"[{'no': 'CX 880', 'airline': 'CPA'}, {'no': 'AA 8933', 'airline': 'AAL'}, {'no': 'MH 9190', 'airline': 'MAS'}]",DA,Dep 00:16,2020-12-24
['TLV'],T1,B,64,01:30,"[{'no': 'CX 675', 'airline': 'CPA'}]",DA,Dep 01:17,2020-12-24
['ICN'],T1,,11,02:00,"[{'no': 'OZ 7463', 'airline': 'AAR'}]",DA,Dep 01:56,2020-12-24
['ZRH'],T1,F,31,02:30,"[{'no': 'LX 139', 'airline': 'SWR'}]",DA,Dep 02:44,2020-12-24
['ICN'],T1,,25,03:00,"[{'no': 'KE 612', 'airline': 'KAL'}, {'no': 'DL 9041', 'airline': 'DAL'}]",DA,Dep 03:00,2020-12-24
['JFK'],T1,B,23,03:20,"[{'no': 'CX 844', 'airline': 'CPA'}, {'no': 'MH 9210', 'airline': 'MAS'}, {'no': 'AA 8916', 'airline': 'AAL'}]",DA,Dep 04:03,2020-12-24
['SYD'],T1,K,60,03:30,"[{'no': 'HX 2017', 'airline': 'CRK'}]",DA,Dep 05:02,2020-12-24
['ICN'],T1,,27,04:00,"[{'no': 'KE 8608', 'airline': 'KAL'}]",DA,Dep 03:47,2020-12-24
['VKO'],TT,,,05:00,"[{'no': 'RL 9954', 'airline': 'ABG'}]",DA,Dep 04:35,2020-12-24
"['ICN', 'MEX']",TT,,33,05:55,"[{'no': 'AM 9011', 'airline': 'AMX'}]",DA,Dep 05:16,2020-12-24
"['CCU', 'MAD']",T1,,,07:30,"[{'no': '5M 704', 'airline': 'HFM'}]",DA,Dep 17:30,2020-12-24
['MNL'],T1,B,4,07:40,"[{'no': 'CX 907', 'airline': 'CPA'}]",DA,Dep 07:39,2020-12-24
['NRT'],T1,B,29,08:25,"[{'no': 'CX 526', 'airline': 'CPA'}, {'no': 'AA 8966', 'airline': 'AAL'}, {'no': 'JL 7026', 'airline': 'JAL'}]",DA,Dep 08:22,2020-12-24
['SGN'],T1,B,9,08:25,"[{'no': 'CX 767', 'airline': 'CPA'}, {'no': 'VN 3563', 'airline': 'HVN'}, {'no': 'QF 8239', 'airline': 'QFA'}, {'no': 'AA 8910', 'airline': 'AAL'}]",DA,Dep 08:27,2020-12-24
['PEK'],T1,B,3,09:00,"[{'no': 'CX 386', 'airline': 'CPA'}, {'no': 'CA 6604', 'airline': 'CCA'}]",DA,Dep 09:02,2020-12-24
['TPE'],T1,B,,09:00,"[{'no': 'CX 530', 'airline': 'CPA'}, {'no': 'JL 7034', 'airline': 'JAL'}]",DA,Dep 08:58,2020-12-24
['PVG'],T1,K,10,09:00,"[{'no': 'HX 236', 'airline': 'CRK'}, {'no': 'HU 8492', 'airline': 'CHH'}]",DA,Dep 08:58,2020-12-24
['TPE'],T1,K,,09:05,"[{'no': 'HX 252', 'airline': 'CRK'}, {'no': 'BR 2898', 'airline': 'EVA'}]",DA,Dep 09:02,2020-12-24
['SIN'],T1,B,35,09:20,"[{'no': 'CX 691', 'airline': 'CPA'}, {'no': 'AA 8890', 'airline': 'AAL'}]",DA,Dep 09:39,2020-12-24
['MNL'],T1,L,45,09:25,"[{'no': '5J 273', 'airline': 'CEB'}]",DA,Dep 09:16,2020-12-24
['CMB'],T1,B,70,09:25,"[{'no': 'CX 611', 'airline': 'CPA'}, {'no': 'AA 8967', 'airline': 'AAL'}, {'no': 'QF 8249', 'airline': 'QFA'}]",DA,Dep 10:05,2020-12-24
['CGK'],T1,B,49,09:25,"[{'no': 'CX 777', 'airline': 'CPA'}]",DA,Dep 09:31,2020-12-24
['CTS'],T1,K,33,09:30,"[{'no': 'HX 690', 'airline': 'CRK'}]",DA,Dep 09:28,2020-12-24
"['NRT', 'ORD']",T1,,64,09:40,"[{'no': 'UA 2864', 'airline': 'UAL'}]",DA,Dep 09:22,2020-12-24
['TPE'],T1,,8,09:50,"[{'no': 'BR 892', 'airline': 'EVA'}, {'no': 'HX 1820', 'airline': 'CRK'}]",DA,Dep 09:57,2020-12-24
['PVG'],T1,B,25,09:55,"[{'no': 'CX 368', 'airline': 'CPA'}]",DA,Dep 11:00,2020-12-24
['TPE'],T1,B,36,10:00,"[{'no': 'CX 450', 'airline': 'CPA'}, {'no': 'JL 7044', 'airline': 'JAL'}]",DA,Dep 09:50,2020-12-24
['TPE'],T1,B,31,10:25,"[{'no': 'CX 494', 'airline': 'CPA'}]",DA,Dep 10:14,2020-12-24
['NRT'],T1,B,27,10:30,"[{'no': 'CX 520', 'airline': 'CPA'}, {'no': 'AA 8882', 'airline': 'AAL'}, {'no': 'JL 7046', 'airline': 'JAL'}]",DA,Dep 10:26,2020-12-24
['MEL'],T1,B,66,11:00,"[{'no': 'CX 163', 'airline': 'CPA'}, {'no': 'BA 4577', 'airline': 'BAW'}]",DA,Dep 11:07,2020-12-24
['RMQ'],T1,H,10,11:00,"[{'no': 'UO 172', 'airline': 'HKE'}]",DA,Dep 10:54,2020-12-24
['TPE'],T1,,35,11:05,"[{'no': 'CI 904', 'airline': 'CAL'}]",DA,Dep 10:47,2020-12-24
['NRT'],T1,B,60,11:05,"[{'no': 'CX 504', 'airline': 'CPA'}, {'no': 'JL 7042', 'airline': 'JAL'}, {'no': 'AA 8880', 'airline': 'AAL'}]",DA,Dep 10:58,2020-12-24
['SYX'],T1,K,,11:10,"[{'no': 'HX 169', 'airline': 'CRK'}, {'no': 'HU 8271', 'airline': 'CHH'}]",DA,Dep 11:08,2020-12-24
['FUK'],T1,B,,11:15,"[{'no': 'CX 588', 'airline': 'CPA'}]",DA,Dep 11:12,2020-12-24
['TPE'],T1,,24,11:15,"[{'no': 'BR 852', 'airline': 'EVA'}, {'no': 'HX 1822', 'airline': 'CRK'}]",DA,Dep 11:30,2020-12-24
['KIX'],T1,K,,11:30,"[{'no': 'HX 618', 'airline': 'CRK'}, {'no': 'EY 4292', 'airline': 'ETD'}, {'no': 'AI 7172', 'airline': 'AIC'}]",DA,Dep 11:13,2020-12-24
['MNL'],T1,F,45,11:30,"[{'no': 'PR 301', 'airline': 'PAL'}]",DA,Dep 11:16,2020-12-24
['CGK'],T1,,7,11:40,"[{'no': 'GA 8734', 'airline': 'GIA'}]",DA,Dep 10:27,2020-12-24
['KIX'],T1,B,23,11:45,"[{'no': 'CX 506', 'airline': 'CPA'}, {'no': 'JL 7052', 'airline': 'JAL'}]",DA,Dep 11:44,2020-12-24
['HAN'],T1,K,60,11:55,"[{'no': 'HX 528', 'airline': 'CRK'}]",DA,Dep 20:56,2020-12-24
['PEK'],T1,B,68,12:00,"[{'no': 'CX 332', 'airline': 'CPA'}, {'no': 'CA 6606', 'airline': 'CCA'}]",DA,Dep 11:56,2020-12-24
['BKK'],T1,B,29,12:00,"[{'no': 'CX 653', 'airline': 'CPA'}, {'no': 'AY 5843', 'airline': 'FIN'}, {'no': 'AA 8941', 'airline': 'AAL'}, {'no': 'PG 4556', 'airline': 'BKP'}]",DA,Dep 12:00,2020-12-24
['LAX'],T1,B,4,12:25,"[{'no': 'CX 884', 'airline': 'CPA'}, {'no': 'LA 5635', 'airline': 'LAN'}, {'no': 'AA 8937', 'airline': 'AAL'}, {'no': 'MH 9200', 'airline': 'MAS'}]",DA,Dep 12:16,2020-12-24
['TPE'],T1,,27,12:25,"[{'no': 'BR 868', 'airline': 'EVA'}]",DA,Dep 12:19,2020-12-24
['SIN'],T1,F,31,12:30,"[{'no': 'SQ 891', 'airline': 'SIA'}, {'no': 'VA 5650', 'airline': 'VOZ'}]",DA,Dep 12:24,2020-12-24
['KUL'],T1,B,,12:50,"[{'no': 'CX 725', 'airline': 'CPA'}]",DA,Dep 12:37,2020-12-24
['KUL'],TT,,35,13:00,"[{'no': 'D7 681', 'airline': 'XAX'}]",DA,Dep 12:57,2020-12-24
['PVG'],T1,B,,13:40,"[{'no': 'CX 360', 'airline': 'CPA'}]",DA,Dep 13:32,2020-12-24
['TPE'],T1,K,36,13:40,"[{'no': 'HX 254', 'airline': 'CRK'}, {'no': 'BR 2900', 'airline': 'EVA'}]",DA,Dep 13:41,2020-12-24
"['NRT', 'LAX']",T1,,7,14:00,"[{'no': 'AA 9741', 'airline': 'AAL'}]",DA,Dep 14:04,2020-12-24
['KUL'],T1,,23,14:00,"[{'no': 'MH 073', 'airline': 'MAS'}]",DA,Dep 13:44,2020-12-24
['TPE'],T1,,29,14:10,"[{'no': 'CI 910', 'airline': 'CAL'}]",DA,Dep 13:29,2020-12-24
['SIN'],T1,,3,14:10,"[{'no': 'TR 979', 'airline': 'TGW'}]",DA,Dep 13:54,2020-12-24
['HND'],T1,,24,14:55,"[{'no': 'NH 860', 'airline': 'ANA'}, {'no': 'UA 7918', 'airline': 'UAL'}]",DA,Dep 14:36,2020-12-24
['PER'],T1,B,28,15:15,"[{'no': 'CX 171', 'airline': 'CPA'}, {'no': 'AY 5847', 'airline': 'FIN'}, {'no': 'QF 8236', 'airline': 'QFA'}, {'no': 'BA 4145', 'airline': 'BAW'}, {'no': 'OM 5621', 'airline': 'MGL'}, {'no': 'JL 7905', 'airline': 'JAL'}]",DA,Dep 15:13,2020-12-24
['NRT'],T1,,27,15:20,"[{'no': 'NH 9646', 'airline': 'ANA'}]",DA,Dep 15:09,2020-12-24
['HND'],T1,,36,15:55,"[{'no': 'JL 026', 'airline': 'JAL'}, {'no': 'CX 6320', 'airline': 'CPA'}, {'no': 'HA 5000', 'airline': 'HAL'}]",DA,Dep 15:42,2020-12-24
['BKK'],T1,B,31,16:05,"[{'no': 'CX 701', 'airline': 'CPA'}, {'no': 'PG 4560', 'airline': 'BKP'}, {'no': 'QR 3451', 'airline': 'QTR'}, {'no': 'AC 9763', 'airline': 'ACA'}]",DA,Dep 15:55,2020-12-24
['KHH'],T1,,7,16:10,"[{'no': 'CI 936', 'airline': 'CAL'}, {'no': 'AE 5216', 'airline': 'MDA'}]",DA,Dep 16:03,2020-12-24
['DXB'],T1,B,9,16:30,"[{'no': 'CX 731', 'airline': 'CPA'}]",DA,Dep 17:21,2020-12-24
['SGN'],T1,B,5,16:50,"[{'no': 'CX 799', 'airline': 'CPA'}, {'no': 'BA 4563', 'airline': 'BAW'}, {'no': 'QF 8241', 'airline': 'QFA'}, {'no': 'AY 5853', 'airline': 'FIN'}, {'no': 'AC 9769', 'airline': 'ACA'}, {'no': 'JL 7927', 'airline': 'JAL'}, {'no': 'VN 3561', 'airline': 'HVN'}, {'no': 'QR 5820', 'airline': 'QTR'}]",DA,Dep 16:52,2020-12-24
['TPE'],T1,K,23,16:55,"[{'no': 'HX 282', 'airline': 'CRK'}, {'no': 'BR 2892', 'airline': 'EVA'}]",DA,Dep 17:19,2020-12-24
['RMQ'],T1,,25,17:00,"[{'no': 'AE 1820', 'airline': 'MDA'}]",DA,Dep 16:54,2020-12-24
['AKL'],T1,G,30,17:20,"[{'no': 'NZ 080', 'airline': 'ANZ'}, {'no': 'TG 4863', 'airline': 'THA'}, {'no': 'TK 8722', 'airline': 'THY'}, {'no': 'CX 7401', 'airline': 'CPA'}, {'no': 'LH 7158', 'airline': 'DLH'}]",DA,Dep 17:22,2020-12-24
['CEB'],T1,B,,17:30,"[{'no': 'CX 925', 'airline': 'CPA'}, {'no': 'PR 925', 'airline': 'PAL'}, {'no': 'AC 9779', 'airline': 'ACA'}]",DA,Dep 17:16,2020-12-24
['TPE'],T1,F,27,17:45,"[{'no': 'CI 916', 'airline': 'CAL'}]",DA,Dep 17:49,2020-12-24
['YYZ'],T1,,,18:00,"[{'no': 'AC 7154', 'airline': 'ACA'}]",DA,Dep 17:37,2020-12-24
['SIN'],T1,L,31,18:15,"[{'no': 'TR 981', 'airline': 'TGW'}, {'no': 'SQ 8505', 'airline': 'SIA'}]",DA,Dep 18:09,2020-12-24
['HAN'],T1,B,8,18:25,"[{'no': 'CX 743', 'airline': 'CPA'}]",DA,Dep 18:17,2020-12-24
['TPE'],T1,B,1,18:30,"[{'no': 'CX 402', 'airline': 'CPA'}]",DA,Dep 18:22,2020-12-24
['TPE'],T1,,24,18:40,"[{'no': 'BR 856', 'airline': 'EVA'}]",DA,Dep 18:10,2020-12-24
['KHH'],T1,,10,18:50,"[{'no': 'CI 938', 'airline': 'CAL'}, {'no': 'AE 5218', 'airline': 'MDA'}]",DA,Dep 17:58,2020-12-24
['SIN'],T1,,7,18:50,"[{'no': 'SQ 865', 'airline': 'SIA'}, {'no': 'ET 1322', 'airline': 'ETH'}, {'no': 'VA 5644', 'airline': 'VOZ'}, {'no': 'AC 6302', 'airline': 'ACA'}]",DA,Dep 18:17,2020-12-24
['SYD'],T1,B,62,18:55,"[{'no': 'CX 111', 'airline': 'CPA'}, {'no': 'AY 5841', 'airline': 'FIN'}, {'no': 'BA 4133', 'airline': 'BAW'}, {'no': 'OM 5601', 'airline': 'MGL'}, {'no': 'LA 5643', 'airline': 'LAN'}, {'no': 'QR 3463', 'airline': 'QTR'}, {'no': 'LH 7001', 'airline': 'DLH'}, {'no': 'LX 9501', 'airline': 'SWR'}]",DA,Dep 18:54,2020-12-24
['CGK'],T1,B,33,19:05,"[{'no': 'CX 797', 'airline': 'CPA'}, {'no': 'QR 5809', 'airline': 'QTR'}, {'no': 'AA 8917', 'airline': 'AAL'}, {'no': 'BA 4575', 'airline': 'BAW'}]",DA,Dep 19:16,2020-12-24
['DOH'],T1,E,29,19:05,"[{'no': 'QR 817', 'airline': 'QTR'}, {'no': 'CX 9291', 'airline': 'CPA'}, {'no': 'IB 7924', 'airline': 'IBE'}]",DA,Dep 19:06,2020-12-24
['KUL'],T1,,35,19:15,"[{'no': 'MH 433', 'airline': 'MAS'}]",DA,Dep 18:51,2020-12-24
['MNL'],T1,,24,19:35,"[{'no': '5J 117', 'airline': 'CEB'}]",DA,Dep 22:23,2020-12-24
['TPE'],T1,,28,19:40,"[{'no': 'BR 872', 'airline': 'EVA'}, {'no': 'HX 1832', 'airline': 'CRK'}]",DA,Dep 19:21,2020-12-24
['SIN'],T1,,9,19:55,"[{'no': 'SQ 871', 'airline': 'SIA'}, {'no': 'VA 5647', 'airline': 'VOZ'}, {'no': 'ET 1324', 'airline': 'ETH'}]",DA,Dep 19:26,2020-12-24
['YVR'],T1,D,34,20:00,"[{'no': 'AC 008', 'airline': 'ACA'}, {'no': 'AI 7326', 'airline': 'AIC'}]",DA,Dep 19:52,2020-12-24
['TPE'],T1,,30,20:00,"[{'no': 'BR 858', 'airline': 'EVA'}]",DA,Dep 19:45,2020-12-24
['BOM'],T1,B,,20:10,"[{'no': 'CX 663', 'airline': 'CPA'}, {'no': 'AA 8948', 'airline': 'AAL'}, {'no': 'JL 7913', 'airline': 'JAL'}, {'no': 'QF 8247', 'airline': 'QFA'}]",DA,Dep 20:15,2020-12-24
"['BKK', 'DXB']",T1,G,25,20:35,"[{'no': 'EK 385', 'airline': 'UAE'}]",DA,Dep 20:53,2020-12-24
['TPE'],T1,,62,21:10,"[{'no': 'CI 924', 'airline': 'CAL'}]",DA,Dep 20:48,2020-12-24
"['BKK', 'AMS']",T1,D,31,21:20,"[{'no': 'KL 848', 'airline': 'KLM'}]",DA,Dep 21:13,2020-12-24
"['GUM', 'LAX']",T1,,5,21:25,"[{'no': 'UA 2851', 'airline': 'UAL'}]",DA,Dep 21:02,2020-12-24
['TPE'],T1,,34,21:40,"[{'no': 'CI 928', 'airline': 'CAL'}]",DA,Dep 21:20,2020-12-24
['TPE'],T1,K,4,21:45,"[{'no': 'HX 284', 'airline': 'CRK'}, {'no': 'BR 2896', 'airline': 'EVA'}]",DA,Dep 21:47,2020-12-24
['HGH'],T1,K,29,21:50,"[{'no': 'HX 128', 'airline': 'CRK'}, {'no': 'HU 8518', 'airline': 'CHH'}]",DA,Dep 21:43,2020-12-24
['TPE'],T1,,31,22:40,"[{'no': 'CI 922', 'airline': 'CAL'}]",DA,Dep 23:02,2020-12-24
['KUL'],T1,K,35,23:00,"[{'no': 'HX 2747', 'airline': 'CRK'}]",DA,Dep 22:45,2020-12-24
['IST'],T1,,45,23:05,"[{'no': 'TK 6081', 'airline': 'THY'}]",DA,Dep 22:51,2020-12-24
['SYD'],T1,B,33,23:55,"[{'no': 'CX 101', 'airline': 'CPA'}, {'no': 'OM 5603', 'airline': 'MGL'}, {'no': 'BA 4131', 'airline': 'BAW'}, {'no': 'AY 5093', 'airline': 'FIN'}, {'no': 'QR 5810', 'airline': 'QTR'}]",DA,Dep 23:54,2020-12-24
['FRA'],T1,B,23,00:35,"[{'no': 'CX 289', 'airline': 'CPA'}, {'no': 'LH 7015', 'airline': 'DLH'}]",DA,Dep 00:49,2020-12-25
['ICN'],T1,G,25,00:55,"[{'no': 'KE 608', 'airline': 'KAL'}, {'no': 'DL 7916', 'airline': 'DAL'}]",DA,Dep 00:40,2020-12-25
['ICN'],T1,E,49,02:00,"[{'no': 'OZ 7463', 'airline': 'AAR'}]",DA,Dep 01:50,2020-12-25
['ICN'],T1,,33,02:00,"[{'no': 'KE 8602', 'airline': 'KAL'}]",DA,Dep 01:47,2020-12-25
['ICN'],T1,,35,03:00,"[{'no': 'KE 612', 'airline': 'KAL'}, {'no': 'DL 9041', 'airline': 'DAL'}]",DA,Dep 03:02,2020-12-25
['TLV'],T1,,,03:30,"[{'no': 'LY 078', 'airline': 'ELY'}, {'no': 'QF 5017', 'airline': 'QFA'}, {'no': 'HX 1978', 'airline': 'CRK'}, {'no': 'VN 3755', 'airline': 'HVN'}]",DA,Dep 02:54,2020-12-25
['HAN'],T1,,25,04:00,"[{'no': 'VN 593', 'airline': 'HVN'}, {'no': 'CX 1791', 'airline': 'CPA'}]",DA,Dep 04:49,2020-12-25
['ICN'],T1,,33,04:00,"[{'no': 'KE 8608', 'airline': 'KAL'}]",DA,Dep 03:40,2020-12-25
